Nom,Sous-type,Commune,Code postal,Département,Région,Latitude,Longitude,Site internet
Néris-les-Bains - Plus Beaux Détours de France,Site culturel,Néris-les-Bains,03310,Allier,Auvergne-Rhône-Alpes,46.289771,2.658498,https://www.plusbeauxdetours.com/tous-les-plus-beaux-detours/detour-par-neris-les-bains-dans-lallier/
Distillerie du Beaujolais,Fournisseur de dégustation,Charentay,69220,Rhône,Auvergne-Rhône-Alpes,46.095151,4.708023,
Sentier thématique : secret des plantes,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Mijoux,01410,Ain,Auvergne-Rhône-Alpes,46.368191,6.016307,https://www.paysdegex-montsjura.com/
"Terroirs, La Table",Restauration,Roanne,42300,Loire,Auvergne-Rhône-Alpes,46.039645,4.072588,
Sentier thématique : mystère des traces,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Mijoux,01410,Ain,Auvergne-Rhône-Alpes,46.367036,6.017702,https://www.paysdegex-montsjura.com/
Domaine de la Combe au Loup,Fournisseur de dégustation,Chiroubles,69115,Rhône,Auvergne-Rhône-Alpes,46.180647,4.664472,http://www.meziat.com/
Maison des Expositions,"Site sportif, récréatif et de loisirs,Commerce de détail",Ternand,69620,Rhône,Auvergne-Rhône-Alpes,45.944127,4.528951,http://www.ternand.fr/
Paye ta bière,"Site sportif, récréatif et de loisirs,Restauration",Grenoble,38000,Isère,Auvergne-Rhône-Alpes,45.187209,5.745439,https://payetabiere.fr/
Forteresse de Polignac,"Site sportif, récréatif et de loisirs",Polignac,43000,Haute-Loire,Auvergne-Rhône-Alpes,45.070862,3.860023,https://www.forteressedepolignac.fr/
Eglise Saint-Nicolas,Site culturel,Mégevette,74490,Haute-Savoie,Auvergne-Rhône-Alpes,46.199097,6.497941,
Enquête au Moulin des Massons : le trésor du moulin,"Site sportif, récréatif et de loisirs",Saint-Bonnet-le-Courreau,42940,Loire,Auvergne-Rhône-Alpes,45.632465,3.946026,https://www.moulindesmassons.com/
Le Relais de Sennecterre,Restauration,Saint-Nectaire,63710,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.588755,2.99238,
Circuits Randoland,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Villefranche-sur-Saône,69400,Rhône,Auvergne-Rhône-Alpes,45.989,4.7175,https://www.beaujolais-tourisme.com/
Restaurant Ôberge de BounavÔ,Restauration,Bonnevaux,74360,Haute-Savoie,Auvergne-Rhône-Alpes,46.297334,6.669697,https://oberge-de-bounavo.fr/
Les Houches Patrimoine,Site culturel,Les Houches,74310,Haute-Savoie,Auvergne-Rhône-Alpes,45.890056,6.797966,
La Fromagerie du Mastrou,Restauration,Lamastre,07270,Ardèche,Auvergne-Rhône-Alpes,44.985681,4.580016,
Restaurant de la Paix,Restauration,Murat,15300,Cantal,Auvergne-Rhône-Alpes,45.111608,2.867711,
Ferme au pont du Vernet,Fournisseur de dégustation,Joursac,15170,Cantal,Auvergne-Rhône-Alpes,45.140932,3.015251,
Château de Lachaise,"Location,Site sportif, récréatif et de loisirs",Monétay-sur-Allier,03500,Allier,Auvergne-Rhône-Alpes,46.366072,3.303869,
Les Gnolus - ça sent le sapin...,"Site sportif, récréatif et de loisirs",Deux-Grosnes,69860,Rhône,Auvergne-Rhône-Alpes,46.206542,4.484393,https://www.lesgnolus.fr/
Cantal A Deuche,"Site sportif, récréatif et de loisirs",Saint-Simon,15130,Cantal,Auvergne-Rhône-Alpes,44.964389,2.462514,http://www.cantaladeuche.fr/
Pizza Grande Rue,Restauration,Miribel,01700,Ain,Auvergne-Rhône-Alpes,45.823149,4.950641,
Parcours des Arts - Grenoble,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Grenoble,38000,Isère,Auvergne-Rhône-Alpes,45.19062,5.732173,https://www.parcours-des-arts-grenoble.com/
Le Ginkgo,Restauration,Vichy,03200,Allier,Auvergne-Rhône-Alpes,46.132934,3.423277,http://leginkgo.eatbu.com/
"Les Gnolus - Tic, tac, cadole !","Site sportif, récréatif et de loisirs",Ville-sur-Jarnioux,69640,Rhône,Auvergne-Rhône-Alpes,45.962,4.609429,https://www.lesgnolus.fr/
Restaurant Sun Sep,Restauration,Beynost,01700,Ain,Auvergne-Rhône-Alpes,45.823,4.9925,
La Fèrma,Restauration,Courchevel,73120,Savoie,Auvergne-Rhône-Alpes,45.401438,6.637074,http://www.annapurna-courchevel.com/
Pizzéria Black Pearl,Restauration,Courchevel,73120,Savoie,Auvergne-Rhône-Alpes,45.435341,6.638559,
Les Gnolus - C'est Oingt mais c'est beau !,"Site sportif, récréatif et de loisirs",Val d'Oingt,69620,Rhône,Auvergne-Rhône-Alpes,45.949848,4.583451,https://www.lesgnolus.fr/
Tir à l'arc - Arcs et flèches,"Site sportif, récréatif et de loisirs",Les Deux Alpes,38860,Isère,Auvergne-Rhône-Alpes,45.017629,6.124874,http://www.arcsetfleches.com/
Les Gnolus - Vignes en fleurs,"Site sportif, récréatif et de loisirs",Fleurie,69820,Rhône,Auvergne-Rhône-Alpes,46.191711,4.697971,https://www.lesgnolus.fr/
Le Petit Resto,Restauration,Privas,07000,Ardèche,Auvergne-Rhône-Alpes,44.735805,4.597564,
Gîte la Boule de Champeaux,Hébergement,Ronnet,03420,Allier,Auvergne-Rhône-Alpes,46.175556,2.687222,
Goolfy,"Site sportif, récréatif et de loisirs",Anse,69480,Rhône,Auvergne-Rhône-Alpes,45.95617,4.714934,https://goolfy-anse.com/
Bar-Snack Le Mercoeur,Restauration,Allanche,15160,Cantal,Auvergne-Rhône-Alpes,45.22884,2.934512,
Tonton le Foirail,Restauration,Massiac,15500,Cantal,Auvergne-Rhône-Alpes,45.251094,3.197938,
Piscine intercommunale,"Site sportif, récréatif et de loisirs",Belleville-en-Beaujolais,69220,Rhône,Auvergne-Rhône-Alpes,46.102608,4.737425,http://www.ccsb-saonebeaujolais.fr/
Prends ta Luge et Tire-toi,Restauration,Courchevel,73120,Savoie,Auvergne-Rhône-Alpes,45.415767,6.632875,https://www.prendstalugeettiretoi.com/
Au Coin Perdu,Restauration,Miribel,01700,Ain,Auvergne-Rhône-Alpes,45.872082,4.929471,http://www.aucoinperdu.net/
Alpabloc,"Site sportif, récréatif et de loisirs",Bourgoin-Jallieu,38300,Isère,Auvergne-Rhône-Alpes,45.591315,5.24473,http://www.alpabloc.fr/
Jardin d'Allard,Site culturel,Montbrison,42600,Loire,Auvergne-Rhône-Alpes,45.607853,4.060564,https://www.rendezvousenforez.com/
Passerelle des Gorges du Lignon,Site culturel,Saint-Maurice-de-Lignon,43200,Haute-Loire,Auvergne-Rhône-Alpes,45.189552,4.158233,https://www.sucsetloire-tourisme.fr/decouvrir/les-gorges-du-lignon/passerelle-les-gorges-du-lignon/
La Grange d'Entraigues,Restauration,Égliseneuve-d'Entraigues,63850,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.40763,2.826956,
"Parcours VAE : Col de Leschaux, Bellecombe en Bauges","Site sportif, récréatif et de loisirs,Itinéraire cyclable",Saint-Jorioz,74410,Haute-Savoie,Auvergne-Rhône-Alpes,45.833095,6.166166,https://onelink.to/viannecy
Le Boomerang - Cuisine du Monde,"Site sportif, récréatif et de loisirs,Restauration",Les Gets,74260,Haute-Savoie,Auvergne-Rhône-Alpes,46.15703,6.667035,https://leboomeranglesgets.com/
Square Bernard Bosson,"Site sportif, récréatif et de loisirs",Annecy,74000,Haute-Savoie,Auvergne-Rhône-Alpes,45.900068,6.124786,https://www.annecy.fr/activites/loisirs/parcs-et-jardins
GAEC des Ardoisiers,Fournisseur de dégustation,Saint-Julien-Mont-Denis,73870,Savoie,Auvergne-Rhône-Alpes,45.281634,6.402719,https://www.gaecdesardoisiers.fr/
Magasin Proxi,"Restauration,Commerce de détail,Fournisseur de dégustation",Vercheny,26340,Drôme,Auvergne-Rhône-Alpes,44.702643,5.256958,
Les Chalets Laska,Hébergement,Les Contamines-Montjoie,74170,Haute-Savoie,Auvergne-Rhône-Alpes,45.81676,6.730912,https://mgm-hotels-residences.com/
Café de l'Hôtel de Ville,Restauration,Murat,15300,Cantal,Auvergne-Rhône-Alpes,45.11089,2.869007,
Bar des Sports,Restauration,Autrans-Méaudre en Vercors,38112,Isère,Auvergne-Rhône-Alpes,45.130832,5.528526,"https://www.facebook.com/stationautransmeaudre/,https://station.autransmeaudre.com/fr/nos-activites/piscines-de-montagne/"
"Parcours d'orientation patrimoine ""pendant la Seconde Guerre Mondiale""","Site sportif, récréatif et de loisirs",Saint-Nizier-du-Moucherotte,38250,Isère,Auvergne-Rhône-Alpes,45.170925,5.63026,
A la Guinguette,Restauration,Crevant-Laveine,63350,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.913355,3.36857,https://a-la-guinguette.fr/
Pitaya Thaï Street Food,Restauration,Bourgoin-Jallieu,38300,Isère,Auvergne-Rhône-Alpes,45.589712,5.276227,https://restaurants.pitaya-thaistreetfood.com/bourgoin-jallieu/
Restaurant Halte de Goëlat,Restauration,Saint-Désiré,03370,Allier,Auvergne-Rhône-Alpes,46.488606,2.420244,
La Fleurie - Domaine les Gandins,Hébergement,Saint-Germain-de-Salles,03140,Allier,Auvergne-Rhône-Alpes,46.193676,3.242409,http://www.domainelesgandins.com/
Hôtel restaurant Garenne,"Restauration,Hébergement",Livron-sur-Drôme,26250,Drôme,Auvergne-Rhône-Alpes,44.773911,4.857792,https://www.garenne.net/
Restaurant Black Bass,Restauration,Sevrier,74320,Haute-Savoie,Auvergne-Rhône-Alpes,45.875,6.1418,https://www.blackbasshotel-annecy.com/
Chapelle du Pont,Site culturel,Les Houches,74310,Haute-Savoie,Auvergne-Rhône-Alpes,45.894943,6.816276,
Restaurant le Juju Café,Restauration,Saint-Désiré,03370,Allier,Auvergne-Rhône-Alpes,46.498096,2.430718,
Circuit La boucle des étangs (partie est),"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Cérilly,03350,Allier,Auvergne-Rhône-Alpes,46.639988,2.779993,"https://www.montlucon-tourisme.fr/,http://paysdetroncais.fr/"
Chapelle de Vaudagne,Site culturel,Les Houches,74310,Haute-Savoie,Auvergne-Rhône-Alpes,45.908362,6.761911,
La Ferme de Camille,Fournisseur de dégustation,La Chapelle-Villars,42410,Loire,Auvergne-Rhône-Alpes,45.487045,4.720169,https://lafermedecamille.com/
Petite restauration à la ferme du Morbier,Restauration,Aillon-le-Jeune,73340,Savoie,Auvergne-Rhône-Alpes,45.583014,6.10256,http://www.fermedemorbier.fr/
Chapelle de la Griaz,Site culturel,Les Houches,74310,Haute-Savoie,Auvergne-Rhône-Alpes,45.894888,6.803038,
L'Auberge de la Fontaine,Restauration,Thodure,38260,Isère,Auvergne-Rhône-Alpes,45.317287,5.169674,
B&B pizza,Restauration,Bourg-en-Bresse,01000,Ain,Auvergne-Rhône-Alpes,46.194,5.2139,"https://bb-pizzeria.business.site/#details,https://bb-pizza.eatbu.com/?lang=fr"
API'a,Fournisseur de dégustation,Maclas,42520,Loire,Auvergne-Rhône-Alpes,45.353978,4.682083,https://apiamiel.fr/
B.O.B,Restauration,Bourg-Saint-Maurice,73700,Savoie,Auvergne-Rhône-Alpes,45.554873,6.836007,https://www.maisonfalcoz.com/
Domaine des Grandes Côtes,"Location,Site sportif, récréatif et de loisirs",Target,03140,Allier,Auvergne-Rhône-Alpes,46.260753,3.049056,http://www.domaine-des-grandes-cotes.com/
Location de salles - Château des Édelins,"Location,Site sportif, récréatif et de loisirs",Bayet,03500,Allier,Auvergne-Rhône-Alpes,46.251482,3.26758,https://www.edelins.com/
Le bistrot de Madeleine,Restauration,Lucinges,74380,Haute-Savoie,Auvergne-Rhône-Alpes,46.19018,6.318519,https://www.laubergedelucinges.fr/
Galerie du fer-à-cheval,Site culturel,Vichy,03200,Allier,Auvergne-Rhône-Alpes,46.12297,3.421997,http://www.vichymonamour.fr/
Cloître de Lavaudieu -Visites-,Site culturel,Lavaudieu,43100,Haute-Loire,Auvergne-Rhône-Alpes,45.262323,3.454095,http://www.abbayedelavaudieu.fr/
Aire d'accueil de camping cars,"Service pratique,Hébergement",Roche-Saint-Secret-Béconne,26770,Drôme,Auvergne-Rhône-Alpes,44.500351,5.043562,https://www.caminottes.com/
Site d'escalade du Mont-Dore,"Site sportif, récréatif et de loisirs",Mont-Dore,63240,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.566154,2.800793,
Chapelle du Fouilly,Site culturel,Les Houches,74310,Haute-Savoie,Auvergne-Rhône-Alpes,45.893495,6.784381,
Camping La Santoire,Hébergement,Saint-Bonnet-de-Condat,15190,Cantal,Auvergne-Rhône-Alpes,45.280718,2.787283,"https://www.instagram.com/campinglasantoire/?hl=fr,https://www.campinglasantoire.fr/"
La Cassina,Hébergement,Samoëns,74340,Haute-Savoie,Auvergne-Rhône-Alpes,46.091919,6.708343,
Résidence Lagrange L'Arollaie,Hébergement,Peisey-Nancroix,73210,Savoie,Auvergne-Rhône-Alpes,45.550054,6.762943,"http://www.vacances-lagrange.com/vacances-location-mer-montagne,logements-alpes-savoie,peisey-vallandry-PEISEY-L-AROL-residence.html"
Hôtel La Chartreuse,"Restauration,Hébergement",Le Reposoir,74950,Haute-Savoie,Auvergne-Rhône-Alpes,46.011661,6.534738,https://www.lachartreuse74.fr/fr
Dancing Le Broadway,"Site sportif, récréatif et de loisirs",Portes-lès-Valence,26800,Drôme,Auvergne-Rhône-Alpes,44.891245,4.879958,https://www.dancing-broadway.com/
Salle de réception du  Vert Plateau,"Location,Site sportif, récréatif et de loisirs,Site d'affaires",Bellenaves,03330,Allier,Auvergne-Rhône-Alpes,46.199845,3.069297,http://www.vert-plateau.com/
Chapelle du Lac,Site culturel,Les Houches,74310,Haute-Savoie,Auvergne-Rhône-Alpes,45.925542,6.766017,
Massage traditionnel Thaïlandais - Colin Kanlaya,"Site sportif, récréatif et de loisirs",Annecy,74000,Haute-Savoie,Auvergne-Rhône-Alpes,45.89956,6.127516,https://www.massage-traditionnel-thailandais.com/
Salon du thé,"Site sportif, récréatif et de loisirs,Commerce de détail",Vernassal,43270,Haute-Loire,Auvergne-Rhône-Alpes,45.148815,3.7019,https://www.lancienneecole.fr/
La Passerelle des Gorges du Lignon depuis Saint-Maurice-de-Lignon,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Saint-Maurice-de-Lignon,43200,Haute-Loire,Auvergne-Rhône-Alpes,45.209686,4.144959,https://www.sucsetloire-tourisme.fr/
Be burgers,Restauration,Bourg-en-Bresse,01000,Ain,Auvergne-Rhône-Alpes,46.206427,5.228821,
La Passerelle des Gorges du Lignon depuis Grazac,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Grazac,43200,Haute-Loire,Auvergne-Rhône-Alpes,45.181655,4.177023,https://www.sucsetloire-tourisme.fr/
Domaine les Gandins,Hébergement,Saint-Germain-de-Salles,03140,Allier,Auvergne-Rhône-Alpes,46.193676,3.242409,http://www.domainelesgandins.com/
Parc des Célestins,Site culturel,Vichy,03200,Allier,Auvergne-Rhône-Alpes,46.119517,3.424218,
Les légumes à Coco,Fournisseur de dégustation,Étoile-sur-Rhône,26800,Drôme,Auvergne-Rhône-Alpes,44.820974,4.831442,
Le Boomerang,Restauration,Les Gets,74260,Haute-Savoie,Auvergne-Rhône-Alpes,46.157027,6.667024,https://leboomeranglesgets.com/
Le Relais,Restauration,Massiac,15500,Cantal,Auvergne-Rhône-Alpes,45.252655,3.197854,
Domaine la Bourbonnaise - Dédalys 4,Hébergement,Laprugne,03250,Allier,Auvergne-Rhône-Alpes,45.988098,3.746807,https://www.dedalys.fr/
Gaec des essarts,Fournisseur de dégustation,Plan,38590,Isère,Auvergne-Rhône-Alpes,45.313045,5.384496,
La Mer Egee,Restauration,Morestel,38510,Isère,Auvergne-Rhône-Alpes,45.677528,5.468497,
Enquête game de Champdieu - Meurtre dans le vignoble,"Site sportif, récréatif et de loisirs",Champdieu,42600,Loire,Auvergne-Rhône-Alpes,45.645002,4.045241,"https://www.champdieu.eu/category/tourisme,http://www.champdieu.eu/"
Les Gnolus - Theizé et le tonneau d'or,"Site sportif, récréatif et de loisirs",Theizé,69620,Rhône,Auvergne-Rhône-Alpes,45.93971,4.614199,https://www.lesgnolus.fr/
Allo Pizza Box,Restauration,Valserhône,01200,Ain,Auvergne-Rhône-Alpes,46.117958,5.785195,
Brasserie Kokine Bières,Fournisseur de dégustation,Désaignes,07570,Ardèche,Auvergne-Rhône-Alpes,44.994338,4.51625,http://kokine-bieres.com/
La Maison des Curistes,"Site sportif, récréatif et de loisirs",Mont-Dore,63240,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.572411,2.811214,
"Les Gnolus - La Roche, ça creuse !","Site sportif, récréatif et de loisirs",Jullié,69840,Rhône,Auvergne-Rhône-Alpes,46.240982,4.675365,https://www.lesgnolus.fr/
Itinéraire de ski de randonnée Le Claret,"Site sportif, récréatif et de loisirs",Bessans,73480,Savoie,Auvergne-Rhône-Alpes,45.321774,6.992425,
Le Petit Monde - Mini golf et parc de loisirs,"Site sportif, récréatif et de loisirs",Plateau d'Hauteville,01110,Ain,Auvergne-Rhône-Alpes,45.990108,5.622443,
"Polignac, Plus Beau Village de France",Site culturel,Polignac,43000,Haute-Loire,Auvergne-Rhône-Alpes,45.070862,3.860023,
Petit tour du vallon de Rosuel aux portes du parc national de la Vanoise,"Site sportif, récréatif et de loisirs",Peisey-Nancroix,73210,Savoie,Auvergne-Rhône-Alpes,45.553976,6.762271,http://www.peisey-vallandry.com/
N°03 La Crête des Serres VTTAE - Bleu,"Site sportif, récréatif et de loisirs",Pierre-Châtel,38119,Isère,Auvergne-Rhône-Alpes,44.965968,5.784642,https://www.matheysine-tourisme.com/
La vallée des Châtaigniers,Fournisseur de dégustation,Vals-les-Bains,07600,Ardèche,Auvergne-Rhône-Alpes,44.647898,4.352507,
Le Maharaja,Restauration,Portes-lès-Valence,26800,Drôme,Auvergne-Rhône-Alpes,44.881308,4.887928,"https://www.facebook.com/restaurantlemaharaja/,https://restaurantlemaharaja.eatbu.com/"
L'Antre de Dionysos,Restauration,Clermont-Ferrand,63000,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.768487,3.086875,https://www.lantrededionysos.fr/
N°02 Les petits mollets VTTAE - Vert,"Site sportif, récréatif et de loisirs",Pierre-Châtel,38119,Isère,Auvergne-Rhône-Alpes,44.967794,5.780319,https://www.matheysine-tourisme.com/
Deneuille lès Chantelle,Site naturel,Deneuille-lès-Chantelle,03140,Allier,Auvergne-Rhône-Alpes,46.244958,3.146451,
Panorama d'Ussel d'Allier,Site naturel,Ussel-d'Allier,03140,Allier,Auvergne-Rhône-Alpes,46.2078,3.190461,
N°06 Le Paradis VTTAE - Rouge,"Site sportif, récréatif et de loisirs",Pierre-Châtel,38119,Isère,Auvergne-Rhône-Alpes,44.96779,5.780223,https://www.matheysine-tourisme.com/
Panorama - Village de Saint-Bonnet de Rochefort,Site naturel,Saint-Bonnet-de-Rochefort,03800,Allier,Auvergne-Rhône-Alpes,46.147729,3.136874,
La pierre Châtel à la Pierre du Charbonnier en passant par le plateau de la Verrerie,Site naturel,Saint-Nicolas-des-Biefs,03250,Allier,Auvergne-Rhône-Alpes,46.050513,3.780547,
Pompette,"Site sportif, récréatif et de loisirs,Restauration",Lyon 2e Arrondissement,69002,Rhône,Auvergne-Rhône-Alpes,45.762779,4.835005,
N°07 La Croix de Gouret VTTAE - Noir,"Site sportif, récréatif et de loisirs",Pierre-Châtel,38119,Isère,Auvergne-Rhône-Alpes,44.967759,5.780223,https://www.matheysine-tourisme.com/
Rocher du château,Site naturel,Chavroches,03220,Allier,Auvergne-Rhône-Alpes,46.354921,3.586943,https://www.tourisme.label-destination.com/
Mini-golf de l'étang,"Site sportif, récréatif et de loisirs",Savigneux,42600,Loire,Auvergne-Rhône-Alpes,45.607143,4.082572,
"Restaurant associatif ""L'Art des Choix de Chony""",Restauration,Bourg-lès-Valence,26500,Drôme,Auvergne-Rhône-Alpes,44.941581,4.899405,https://artdeschoixchony.wixsite.com/art-des-choix
Puy Saint Ambroise,Site naturel,Saint-Léon,03220,Allier,Auvergne-Rhône-Alpes,46.404416,3.701194,
SCEA de Jussieu,Fournisseur de dégustation,Bessenay,69690,Rhône,Auvergne-Rhône-Alpes,45.761505,4.544683,
La Boire de Monétay - 5 km,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Monétay-sur-Allier,03500,Allier,Auvergne-Rhône-Alpes,46.381042,3.304541,http://www.valdesioule.com/
Panorama à la Chapelle Saint Michel,Site naturel,Ébreuil,03450,Allier,Auvergne-Rhône-Alpes,46.120787,3.076442,https://www.ville-ebreuil.fr/web/
Panorama à la Chapelle de Briailles,Site naturel,Saint-Pourçain-sur-Sioule,03500,Allier,Auvergne-Rhône-Alpes,46.302898,3.329515,
Balade à thème : Sur les pas de Bonaparte,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.930631,4.893058,https://www.valence-romans-tourisme.com/fr/
AC Hôtel by Marriott Saint-Julien-en-Genevois,Hébergement,Saint-Julien-en-Genevois,74160,Haute-Savoie,Auvergne-Rhône-Alpes,46.132204,6.087505,https://www.marriott.com/en-us/hotels/gvasj-ac-hotel-saint-julien-en-genevois/overview/
Les Lamas du Tilloux,Fournisseur de dégustation,Deux-Chaises,03240,Allier,Auvergne-Rhône-Alpes,46.370312,3.03292,http://www.boutique-lamasdutilloux.fr/
Célest Club,"Site sportif, récréatif et de loisirs",Vichy,03200,Allier,Auvergne-Rhône-Alpes,46.125854,3.417838,https://www.vichy-spa-hotel.fr/
